ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:11:03
DATE:04/18/2025
TIME:12:11:03

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:11:03

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
3.40000000E+000	-1.17400000E-009	-5.09990000E-011	-6.47480000E-011	-6.18000000E-011	-8.20790000E-005	-6.32350000E-006	-6.50300000E-007	-3.11250000E-008	4.98100000E+000	7.87280000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	8.20200000E-005	6.30650000E-006	6.37930000E-007	3.17650000E-008
3.20000000E+000	-2.25350000E-009	-4.79490000E-011	-8.80000000E-012	-5.75010000E-012	-8.10290000E-005	-6.18940000E-006	-6.63390000E-007	-3.14450000E-008	5.05690000E+000	7.87790000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	8.12640000E-005	6.19630000E-006	6.68400000E-007	2.98440000E-008
3.00000000E+000	-3.88490000E-009	-8.41990000E-011	-5.85490000E-011	-6.60490000E-011	-8.02240000E-005	-6.09160000E-006	-6.65080000E-007	-3.35660000E-008	5.12300000E+000	7.88280000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	8.03100000E-005	6.13600000E-006	6.45930000E-007	3.35150000E-008
2.80000000E+000	-6.33240000E-009	-4.86000000E-011	-1.12000000E-011	-1.26500000E-011	-7.94900000E-005	-6.07200000E-006	-6.35130000E-007	-3.20340000E-008	5.20190000E+000	7.88790000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.95420000E-005	6.13250000E-006	6.49540000E-007	3.17800000E-008
2.60000000E+000	-7.59240000E-009	-9.91490000E-011	-6.50500000E-011	-5.43990000E-011	-7.63980000E-005	-6.08780000E-006	-5.86850000E-007	-3.26000000E-008	5.45290000E+000	7.89090000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.63050000E-005	6.11340000E-006	5.90430000E-007	3.27800000E-008
2.40000000E+000	-1.22200000E-008	-4.70500000E-011	-2.10500000E-011	-3.43000000E-011	-7.45990000E-005	-5.97700000E-006	-6.11500000E-007	-3.19510000E-008	5.60500000E+000	7.89600000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.45130000E-005	5.92250000E-006	5.98900000E-007	3.02040000E-008
2.20000000E+000	-2.02200000E-008	-1.13850000E-010	-4.51000000E-011	-1.95500000E-011	-7.36000000E-005	-5.86240000E-006	-5.68430000E-007	-3.30350000E-008	5.65600000E+000	7.89890000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.36680000E-005	5.85290000E-006	5.89380000E-007	3.38550000E-008
2.00000000E+000	-3.16790000E-008	-8.00000000E-011	-4.35490000E-011	-5.91490000E-011	-7.27470000E-005	-5.75050000E-006	-6.35680000E-007	-2.88400000E-008	5.72490000E+000	7.90280000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.25280000E-005	5.75700000E-006	6.36650000E-007	2.96000000E-008
1.80000000E+000	-4.81850000E-008	-1.58750000E-010	-3.82010000E-011	-1.27500000E-011	-7.20280000E-005	-5.78350000E-006	-6.45290000E-007	-3.06700000E-008	5.78590000E+000	7.90600000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.18910000E-005	5.84290000E-006	6.50240000E-007	3.06700000E-008
1.60000000E+000	-7.14310000E-008	-1.99200000E-010	-5.48010000E-011	-7.00490000E-011	-7.09290000E-005	-5.77400000E-006	-6.42440000E-007	-3.23740000E-008	5.85500000E+000	7.90890000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.09000000E-005	5.76000000E-006	6.42730000E-007	3.35800000E-008
1.40000000E+000	-9.24740000E-008	-2.86150000E-010	-2.88500000E-011	-8.10020000E-012	-6.89440000E-005	-5.66550000E-006	-6.08240000E-007	-3.10760000E-008	6.04200000E+000	7.91190000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.91000000E-005	5.56540000E-006	5.98640000E-007	3.18390000E-008
1.20000000E+000	-1.38400000E-007	-5.30400000E-010	-6.41020000E-011	-6.55010000E-011	-6.68800000E-005	-5.29900000E-006	-6.10280000E-007	-3.10900000E-008	6.18290000E+000	7.91480000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.70740000E-005	5.30160000E-006	6.12930000E-007	3.28690000E-008
1.00000000E+000	-2.08450000E-007	-7.96690000E-010	-2.54500000E-011	-1.26000000E-011	-6.51440000E-005	-5.42890000E-006	-6.61670000E-007	-3.19140000E-008	6.28200000E+000	7.91800000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.53790000E-005	5.36000000E-006	6.58300000E-007	3.18540000E-008
8.00000000E-001	-3.03350000E-007	-1.47200000E-009	-7.60490000E-011	-5.82010000E-011	-6.30210000E-005	-5.13950000E-006	-6.17000000E-007	-3.18900000E-008	6.40090000E+000	7.91890000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.31850000E-005	5.16950000E-006	6.20090000E-007	3.24910000E-008
6.00000000E-001	-4.33240000E-007	-2.62990000E-009	-1.93500000E-011	-4.10000000E-011	-6.04540000E-005	-5.10040000E-006	-6.19240000E-007	-2.81900000E-008	6.55790000E+000	7.91890000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.06050000E-005	5.07590000E-006	6.17730000E-007	2.83250000E-008
4.00000000E-001	-6.10450000E-007	-4.60340000E-009	-1.00150000E-010	-4.44500000E-011	-5.75950000E-005	-5.03750000E-006	-6.47380000E-007	-2.74600000E-008	6.73490000E+000	7.91990000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.81800000E-005	5.10600000E-006	6.55650000E-007	2.99840000E-008
2.00000000E-001	-8.49280000E-007	-7.84440000E-009	-5.02500000E-011	-5.72500000E-011	-5.42790000E-005	-5.03990000E-006	-6.31550000E-007	-2.90350000E-008	6.93380000E+000	7.92090000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.49740000E-005	5.12440000E-006	6.45200000E-007	2.95550000E-008
0.00000000E+000	-1.13550000E-006	-1.23100000E-008	-1.06800000E-010	-2.27990000E-011	-5.03040000E-005	-5.16090000E-006	-6.20380000E-007	-2.92000000E-008	7.19090000E+000	7.92190000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.14000000E-005	5.20450000E-006	6.08330000E-007	3.04150000E-008

TEST RESULTS:  NOT  04/18/2025  12:11:03


