ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:04:26
DATE:04/18/2025
TIME:12:04:26

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:04:26

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
4.00000000E+000	-5.94510000E-011	-3.90000000E-011	2.20000000E-012	-1.74000000E-011	-1.25750000E-004	-9.39330000E-006	-7.54750000E-007	-3.15600000E-008	8.49800000E+000	7.72190000E+000	5.99680000E+000	3.99990000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.25700000E-004	9.44550000E-006	7.41330000E-007	3.28400000E-008
3.80000000E+000	-7.15000000E-012	1.13500000E-011	-5.22000000E-011	-5.33990000E-011	-1.22650000E-004	-9.25640000E-006	-7.50320000E-007	-3.29290000E-008	8.13380000E+000	7.73580000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.22750000E-004	9.28620000E-006	7.70780000E-007	3.04210000E-008
3.60000000E+000	-6.05990000E-011	-4.17000000E-011	1.25000000E-012	-2.17500000E-011	-1.19850000E-004	-8.99940000E-006	-8.19330000E-007	-3.57790000E-008	7.77880000E+000	7.74880000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.19900000E-004	8.89880000E-006	7.92670000E-007	3.72260000E-008
3.40000000E+000	-4.50000000E-012	-3.50000000E-013	-3.70500000E-011	-5.44510000E-011	-1.16700000E-004	-8.75720000E-006	-7.72790000E-007	-3.40840000E-008	7.37600000E+000	7.76290000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.16600000E-004	8.81590000E-006	7.76430000E-007	3.36750000E-008
3.20000000E+000	-7.27990000E-011	-4.17000000E-011	1.15500000E-011	-2.67500000E-011	-1.14850000E-004	-8.74000000E-006	-7.66240000E-007	-3.45240000E-008	7.00290000E+000	7.77300000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.14750000E-004	8.63900000E-006	7.27590000E-007	3.58300000E-008
3.00000000E+000	-2.22500000E-011	5.30000000E-012	-4.94500000E-011	-5.13000000E-011	-1.12900000E-004	-8.27020000E-006	-7.93400000E-007	-3.39810000E-008	6.64890000E+000	7.78390000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.13000000E-004	8.17470000E-006	8.12430000E-007	3.47040000E-008
2.80000000E+000	-8.87000000E-011	-4.24990000E-011	8.30000000E-012	-3.10510000E-011	-1.10700000E-004	-8.20450000E-006	-8.27740000E-007	-3.24200000E-008	6.31300000E+000	7.79390000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.10300000E-004	8.20170000E-006	8.29490000E-007	3.25540000E-008
2.60000000E+000	-4.57000000E-011	1.68500000E-011	-5.18000000E-011	-4.46510000E-011	-1.08700000E-004	-7.90230000E-006	-8.03530000E-007	-3.11850000E-008	6.04980000E+000	7.80300000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.08900000E-004	8.04200000E-006	8.49070000E-007	3.32090000E-008
2.40000000E+000	-1.20050000E-010	-5.61510000E-011	5.94990000E-012	-3.45000000E-011	-1.07350000E-004	-7.95260000E-006	-8.69270000E-007	-3.28660000E-008	5.75290000E+000	7.81080000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.07500000E-004	7.98470000E-006	8.64730000E-007	3.16700000E-008
2.20000000E+000	-1.11800000E-010	-9.09980000E-012	-4.81000000E-011	-4.97010000E-011	-1.05450000E-004	-7.84080000E-006	-7.77480000E-007	-3.54760000E-008	5.51490000E+000	7.81980000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.05650000E-004	7.82690000E-006	8.03870000E-007	3.60850000E-008
2.00000000E+000	-2.15150000E-010	-4.27000000E-011	9.90010000E-012	-2.50500000E-011	-1.04500000E-004	-7.54050000E-006	-8.71190000E-007	-3.28600000E-008	5.25900000E+000	7.82690000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.04150000E-004	7.42030000E-006	8.44470000E-007	3.24200000E-008
1.80000000E+000	-3.09990000E-010	1.50000000E-013	-5.09490000E-011	-4.71500000E-011	-1.02450000E-004	-7.68580000E-006	-8.19590000E-007	-2.98200000E-008	5.08980000E+000	7.83500000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.02550000E-004	7.66060000E-006	7.84030000E-007	3.04350000E-008
1.60000000E+000	-4.47200000E-010	-4.27500000E-011	8.99990000E-012	-2.15500000E-011	-1.00550000E-004	-7.34740000E-006	-8.20490000E-007	-3.11990000E-008	4.90890000E+000	7.83980000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.00170000E-004	7.41050000E-006	7.96570000E-007	3.18100000E-008
1.40000000E+000	-6.81840000E-010	-1.06000000E-011	-5.28010000E-011	-4.16010000E-011	-9.90440000E-005	-7.28990000E-006	-8.71770000E-007	-2.93200000E-008	4.80100000E+000	7.84500000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.89880000E-005	7.26500000E-006	8.61030000E-007	2.83850000E-008
1.20000000E+000	-1.16650000E-009	-4.66510000E-011	1.54000000E-011	-3.28010000E-011	-9.89700000E-005	-7.04800000E-006	-8.44880000E-007	-2.67150000E-008	4.50290000E+000	7.85180000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.89140000E-005	7.04200000E-006	8.39850000E-007	2.64400000E-008
1.00000000E+000	-1.88950000E-009	-1.40000000E-011	-5.03490000E-011	-3.39000000E-011	-1.00460000E-004	-7.11040000E-006	-7.71950000E-007	-3.02240000E-008	4.15090000E+000	7.85690000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.00570000E-004	7.12250000E-006	7.85190000E-007	2.92200000E-008
8.00000000E-001	-2.89590000E-009	-6.37500000E-011	-3.00000000E-013	-2.84000000E-011	-1.01130000E-004	-7.09740000E-006	-7.96050000E-007	-3.16790000E-008	3.92590000E+000	7.86180000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.01340000E-004	7.09200000E-006	7.91970000E-007	3.29150000E-008
6.00000000E-001	-4.41700000E-009	-2.39500000E-011	-4.91000000E-011	-3.82500000E-011	-1.01970000E-004	-6.98750000E-006	-7.86300000E-007	-3.07450000E-008	3.65100000E+000	7.86690000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.02150000E-004	6.94650000E-006	7.68780000E-007	2.97250000E-008
4.00000000E-001	-6.55090000E-009	-7.93000000E-011	1.65000000E-012	-2.62500000E-011	-1.02150000E-004	-6.92440000E-006	-7.80450000E-007	-3.22850000E-008	3.52490000E+000	7.87080000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.01600000E-004	7.08640000E-006	8.10130000E-007	3.35490000E-008
2.00000000E-001	-9.91900000E-009	-7.62480000E-011	-5.16000000E-011	-4.94500000E-011	-1.02170000E-004	-6.85500000E-006	-8.47180000E-007	-3.47210000E-008	3.35900000E+000	7.87500000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.01910000E-004	6.80490000E-006	8.35740000E-007	3.47610000E-008
0.00000000E+000	-1.29300000E-008	-1.83100000E-010	-1.80000000E-012	-1.76000000E-011	-9.96780000E-005	-6.73530000E-006	-7.63040000E-007	-3.15250000E-008	3.59000000E+000	7.87890000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.98600000E-005	6.71000000E-006	7.90490000E-007	3.17300000E-008

TEST RESULTS:  NOT  04/18/2025  12:04:26


